Area,Sex,Province,Area_Type,Year,Source,Total_Pop,Total_5to25,Higher_Ed_Rate,No_Edu_Rate,SLC_Completion_Rate,Dropout_Proxy_Rate,Currently_Attending_Rate,Never_Attended,CurrAtt_Primary,CurrAtt_LowerSec,CurrAtt_UpperSec,NotAtt_Primary,NotAtt_LowerSec,NotAtt_UpperSec,Education_Level,Attainment_Population,Education_Level_Order
Gorkha,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),171172,68066,4.39,3.36,8.2,2.63,68.93,1790,23329,14953,8636,4301,5564,3304,Lower_Secondary,37794,3
Gorkha,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),171172,68066,4.39,3.36,8.2,2.63,68.93,1790,23329,14953,8636,4301,5564,3304,Upper_Secondary,23287,4
Gorkha,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),171172,68066,4.39,3.36,8.2,2.63,68.93,1790,23329,14953,8636,4301,5564,3304,SLC_SEE,14031,5
Gorkha,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),171172,68066,4.39,3.36,8.2,2.63,68.93,1790,23329,14953,8636,4301,5564,3304,Intermediate,19489,6
Gorkha,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),171172,68066,4.39,3.36,8.2,2.63,68.93,1790,23329,14953,8636,4301,5564,3304,Graduate,4844,7
Gorkha,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),171172,68066,4.39,3.36,8.2,2.63,68.93,1790,23329,14953,8636,4301,5564,3304,Post_Graduate,2676,8
Gorkha,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),171172,68066,4.39,3.36,8.2,2.63,68.93,1790,23329,14953,8636,4301,5564,3304,No_Level,5747,9
Kaski,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240376,65724,9.14,1.43,11.06,1.64,68.31,1078,22237,14182,8477,2472,4317,4750,Early_Childhood,7213,1
Kaski,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240376,65724,9.14,1.43,11.06,1.64,68.31,1078,22237,14182,8477,2472,4317,4750,Primary,49492,2
Kaski,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240376,65724,9.14,1.43,11.06,1.64,68.31,1078,22237,14182,8477,2472,4317,4750,Lower_Secondary,42383,3
Kaski,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240376,65724,9.14,1.43,11.06,1.64,68.31,1078,22237,14182,8477,2472,4317,4750,Upper_Secondary,37599,4
Kaski,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240376,65724,9.14,1.43,11.06,1.64,68.31,1078,22237,14182,8477,2472,4317,4750,SLC_SEE,26574,5
Kaski,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240376,65724,9.14,1.43,11.06,1.64,68.31,1078,22237,14182,8477,2472,4317,4750,Intermediate,45982,6
Kaski,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240376,65724,9.14,1.43,11.06,1.64,68.31,1078,22237,14182,8477,2472,4317,4750,Graduate,16085,7
Kaski,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240376,65724,9.14,1.43,11.06,1.64,68.31,1078,22237,14182,8477,2472,4317,4750,Post_Graduate,5886,8
Kaski,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),240376,65724,9.14,1.43,11.06,1.64,68.31,1078,22237,14182,8477,2472,4317,4750,No_Level,3431,9
Kaski,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255498,75315,10.37,0.55,12.7,1.6,68.42,1203,26605,15784,9141,3362,5098,3998,Early_Childhood,8894,1
Kaski,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255498,75315,10.37,0.55,12.7,1.6,68.42,1203,26605,15784,9141,3362,5098,3998,Primary,52496,2
Kaski,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255498,75315,10.37,0.55,12.7,1.6,68.42,1203,26605,15784,9141,3362,5098,3998,Lower_Secondary,43860,3
Kaski,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255498,75315,10.37,0.55,12.7,1.6,68.42,1203,26605,15784,9141,3362,5098,3998,Upper_Secondary,40747,4
Kaski,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255498,75315,10.37,0.55,12.7,1.6,68.42,1203,26605,15784,9141,3362,5098,3998,SLC_SEE,32451,5
Kaski,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255498,75315,10.37,0.55,12.7,1.6,68.42,1203,26605,15784,9141,3362,5098,3998,Intermediate,45308,6
Kaski,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255498,75315,10.37,0.55,12.7,1.6,68.42,1203,26605,15784,9141,3362,5098,3998,Graduate,16798,7
Kaski,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255498,75315,10.37,0.55,12.7,1.6,68.42,1203,26605,15784,9141,3362,5098,3998,Post_Graduate,9707,8
Kaski,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),255498,75315,10.37,0.55,12.7,1.6,68.42,1203,26605,15784,9141,3362,5098,3998,No_Level,1406,9
Kaski,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),495874,141039,9.78,0.98,11.9,1.62,68.37,2281,48842,29966,17618,5834,9415,8748,Early_Childhood,16107,1
Kaski,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),495874,141039,9.78,0.98,11.9,1.62,68.37,2281,48842,29966,17618,5834,9415,8748,Primary,101988,2
Kaski,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),495874,141039,9.78,0.98,11.9,1.62,68.37,2281,48842,29966,17618,5834,9415,8748,Lower_Secondary,86243,3
Kaski,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),495874,141039,9.78,0.98,11.9,1.62,68.37,2281,48842,29966,17618,5834,9415,8748,Upper_Secondary,78346,4
Kaski,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),495874,141039,9.78,0.98,11.9,1.62,68.37,2281,48842,29966,17618,5834,9415,8748,SLC_SEE,59025,5
Kaski,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),495874,141039,9.78,0.98,11.9,1.62,68.37,2281,48842,29966,17618,5834,9415,8748,Intermediate,91290,6
Kaski,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),495874,141039,9.78,0.98,11.9,1.62,68.37,2281,48842,29966,17618,5834,9415,8748,Graduate,32883,7
Kaski,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),495874,141039,9.78,0.98,11.9,1.62,68.37,2281,48842,29966,17618,5834,9415,8748,Post_Graduate,15593,8
Kaski,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),495874,141039,9.78,0.98,11.9,1.62,68.37,2281,48842,29966,17618,5834,9415,8748,No_Level,4837,9
Lamjung,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),54836,19176,5.38,3.9,8.51,1.91,68.74,367,6304,4371,2507,959,1567,1244,Early_Childhood,1728,1
Lamjung,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),54836,19176,5.38,3.9,8.51,1.91,68.74,367,6304,4371,2507,959,1567,1244,Primary,14845,2
Lamjung,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),54836,19176,5.38,3.9,8.51,1.91,68.74,367,6304,4371,2507,959,1567,1244,Lower_Secondary,11553,3
Lamjung,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),54836,19176,5.38,3.9,8.51,1.91,68.74,367,6304,4371,2507,959,1567,1244,Upper_Secondary,7904,4
Lamjung,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),54836,19176,5.38,3.9,8.51,1.91,68.74,367,6304,4371,2507,959,1567,1244,SLC_SEE,4666,5
Lamjung,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),54836,19176,5.38,3.9,8.51,1.91,68.74,367,6304,4371,2507,959,1567,1244,Intermediate,7741,6
Lamjung,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),54836,19176,5.38,3.9,8.51,1.91,68.74,367,6304,4371,2507,959,1567,1244,Graduate,2240,7
Lamjung,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),54836,19176,5.38,3.9,8.51,1.91,68.74,367,6304,4371,2507,959,1567,1244,Post_Graduate,711,8
Lamjung,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),54836,19176,5.38,3.9,8.51,1.91,68.74,367,6304,4371,2507,959,1567,1244,No_Level,2136,9
Lamjung,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),59371,19862,5.51,1.58,10.53,1.95,69.93,388,6833,4465,2592,1119,1356,1018,Early_Childhood,1926,1
Lamjung,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),59371,19862,5.51,1.58,10.53,1.95,69.93,388,6833,4465,2592,1119,1356,1018,Primary,16620,2
Lamjung,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),59371,19862,5.51,1.58,10.53,1.95,69.93,388,6833,4465,2592,1119,1356,1018,Lower_Secondary,12338,3
Lamjung,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),59371,19862,5.51,1.58,10.53,1.95,69.93,388,6833,4465,2592,1119,1356,1018,Upper_Secondary,9762,4
Lamjung,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),59371,19862,5.51,1.58,10.53,1.95,69.93,388,6833,4465,2592,1119,1356,1018,SLC_SEE,6249,5
Lamjung,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),59371,19862,5.51,1.58,10.53,1.95,69.93,388,6833,4465,2592,1119,1356,1018,Intermediate,7419,6
Lamjung,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),59371,19862,5.51,1.58,10.53,1.95,69.93,388,6833,4465,2592,1119,1356,1018,Graduate,2042,7
Lamjung,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),59371,19862,5.51,1.58,10.53,1.95,69.93,388,6833,4465,2592,1119,1356,1018,Post_Graduate,1227,8
Lamjung,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),59371,19862,5.51,1.58,10.53,1.95,69.93,388,6833,4465,2592,1119,1356,1018,No_Level,941,9
Lamjung,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),114207,39038,5.45,2.69,9.56,1.93,69.35,755,13137,8836,5099,2078,2923,2262,Early_Childhood,3654,1
Lamjung,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),114207,39038,5.45,2.69,9.56,1.93,69.35,755,13137,8836,5099,2078,2923,2262,Primary,31465,2
Lamjung,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),114207,39038,5.45,2.69,9.56,1.93,69.35,755,13137,8836,5099,2078,2923,2262,Lower_Secondary,23891,3
Lamjung,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),114207,39038,5.45,2.69,9.56,1.93,69.35,755,13137,8836,5099,2078,2923,2262,Upper_Secondary,17666,4
Lamjung,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),114207,39038,5.45,2.69,9.56,1.93,69.35,755,13137,8836,5099,2078,2923,2262,SLC_SEE,10915,5
Lamjung,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),114207,39038,5.45,2.69,9.56,1.93,69.35,755,13137,8836,5099,2078,2923,2262,Intermediate,15160,6
Lamjung,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),114207,39038,5.45,2.69,9.56,1.93,69.35,755,13137,8836,5099,2078,2923,2262,Graduate,4282,7
Lamjung,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),114207,39038,5.45,2.69,9.56,1.93,69.35,755,13137,8836,5099,2078,2923,2262,Post_Graduate,1938,8
Lamjung,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),114207,39038,5.45,2.69,9.56,1.93,69.35,755,13137,8836,5099,2078,2923,2262,No_Level,3077,9
Manang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1540,435,3.31,6.82,7.53,1.84,63.68,8,145,95,37,41,30,18,Early_Childhood,59,1
Manang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1540,435,3.31,6.82,7.53,1.84,63.68,8,145,95,37,41,30,18,Primary,437,2
Manang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1540,435,3.31,6.82,7.53,1.84,63.68,8,145,95,37,41,30,18,Lower_Secondary,282,3
Manang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1540,435,3.31,6.82,7.53,1.84,63.68,8,145,95,37,41,30,18,Upper_Secondary,100,4
Manang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1540,435,3.31,6.82,7.53,1.84,63.68,8,145,95,37,41,30,18,SLC_SEE,116,5
Manang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1540,435,3.31,6.82,7.53,1.84,63.68,8,145,95,37,41,30,18,Intermediate,386,6
Manang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1540,435,3.31,6.82,7.53,1.84,63.68,8,145,95,37,41,30,18,Graduate,39,7
Manang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1540,435,3.31,6.82,7.53,1.84,63.68,8,145,95,37,41,30,18,Post_Graduate,12,8
Manang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),1540,435,3.31,6.82,7.53,1.84,63.68,8,145,95,37,41,30,18,No_Level,105,9
Manang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),2629,492,7.0,2.89,15.52,2.03,56.91,10,151,77,52,51,56,28,Early_Childhood,64,1
Manang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),2629,492,7.0,2.89,15.52,2.03,56.91,10,151,77,52,51,56,28,Primary,601,2
Manang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),2629,492,7.0,2.89,15.52,2.03,56.91,10,151,77,52,51,56,28,Lower_Secondary,449,3
Manang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),2629,492,7.0,2.89,15.52,2.03,56.91,10,151,77,52,51,56,28,Upper_Secondary,242,4
Manang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),2629,492,7.0,2.89,15.52,2.03,56.91,10,151,77,52,51,56,28,SLC_SEE,408,5
Manang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),2629,492,7.0,2.89,15.52,2.03,56.91,10,151,77,52,51,56,28,Intermediate,594,6
Manang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),2629,492,7.0,2.89,15.52,2.03,56.91,10,151,77,52,51,56,28,Graduate,107,7
Manang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),2629,492,7.0,2.89,15.52,2.03,56.91,10,151,77,52,51,56,28,Post_Graduate,77,8
Manang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),2629,492,7.0,2.89,15.52,2.03,56.91,10,151,77,52,51,56,28,No_Level,76,9
Manang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4169,927,5.64,4.34,12.57,1.94,60.09,18,296,172,89,92,86,46,Early_Childhood,123,1
Manang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4169,927,5.64,4.34,12.57,1.94,60.09,18,296,172,89,92,86,46,Primary,1038,2
Manang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4169,927,5.64,4.34,12.57,1.94,60.09,18,296,172,89,92,86,46,Lower_Secondary,731,3
Manang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4169,927,5.64,4.34,12.57,1.94,60.09,18,296,172,89,92,86,46,Upper_Secondary,342,4
Manang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4169,927,5.64,4.34,12.57,1.94,60.09,18,296,172,89,92,86,46,SLC_SEE,524,5
Manang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4169,927,5.64,4.34,12.57,1.94,60.09,18,296,172,89,92,86,46,Intermediate,980,6
Manang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4169,927,5.64,4.34,12.57,1.94,60.09,18,296,172,89,92,86,46,Graduate,146,7
Manang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4169,927,5.64,4.34,12.57,1.94,60.09,18,296,172,89,92,86,46,Post_Graduate,89,8
Manang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4169,927,5.64,4.34,12.57,1.94,60.09,18,296,172,89,92,86,46,No_Level,181,9
Mustang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4109,1781,3.31,2.31,8.27,4.04,61.65,72,637,304,157,146,128,63,Early_Childhood,243,1
Mustang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4109,1781,3.31,2.31,8.27,4.04,61.65,72,637,304,157,146,128,63,Primary,1463,2
Mustang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4109,1781,3.31,2.31,8.27,4.04,61.65,72,637,304,157,146,128,63,Lower_Secondary,773,3
Mustang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4109,1781,3.31,2.31,8.27,4.04,61.65,72,637,304,157,146,128,63,Upper_Secondary,385,4
Mustang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4109,1781,3.31,2.31,8.27,4.04,61.65,72,637,304,157,146,128,63,SLC_SEE,340,5
Mustang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4109,1781,3.31,2.31,8.27,4.04,61.65,72,637,304,157,146,128,63,Intermediate,520,6
Mustang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4109,1781,3.31,2.31,8.27,4.04,61.65,72,637,304,157,146,128,63,Graduate,100,7
Mustang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4109,1781,3.31,2.31,8.27,4.04,61.65,72,637,304,157,146,128,63,Post_Graduate,36,8
Mustang,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),4109,1781,3.31,2.31,8.27,4.04,61.65,72,637,304,157,146,128,63,No_Level,95,9
Mustang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),6371,2203,6.58,2.73,10.75,2.41,61.05,53,691,436,218,190,163,112,Early_Childhood,279,1
Mustang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),6371,2203,6.58,2.73,10.75,2.41,61.05,53,691,436,218,190,163,112,Primary,1843,2
Mustang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),6371,2203,6.58,2.73,10.75,2.41,61.05,53,691,436,218,190,163,112,Lower_Secondary,1314,3
Mustang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),6371,2203,6.58,2.73,10.75,2.41,61.05,53,691,436,218,190,163,112,Upper_Secondary,707,4
Mustang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),6371,2203,6.58,2.73,10.75,2.41,61.05,53,691,436,218,190,163,112,SLC_SEE,685,5
Mustang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),6371,2203,6.58,2.73,10.75,2.41,61.05,53,691,436,218,190,163,112,Intermediate,806,6
Mustang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),6371,2203,6.58,2.73,10.75,2.41,61.05,53,691,436,218,190,163,112,Graduate,247,7
Mustang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),6371,2203,6.58,2.73,10.75,2.41,61.05,53,691,436,218,190,163,112,Post_Graduate,172,8
Mustang,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),6371,2203,6.58,2.73,10.75,2.41,61.05,53,691,436,218,190,163,112,No_Level,174,9
Mustang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),10480,3984,5.3,2.57,9.78,3.14,61.32,125,1328,740,375,336,291,175,Early_Childhood,522,1
Mustang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),10480,3984,5.3,2.57,9.78,3.14,61.32,125,1328,740,375,336,291,175,Primary,3306,2
Mustang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),10480,3984,5.3,2.57,9.78,3.14,61.32,125,1328,740,375,336,291,175,Lower_Secondary,2087,3
Mustang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),10480,3984,5.3,2.57,9.78,3.14,61.32,125,1328,740,375,336,291,175,Upper_Secondary,1092,4
Mustang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),10480,3984,5.3,2.57,9.78,3.14,61.32,125,1328,740,375,336,291,175,SLC_SEE,1025,5
Mustang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),10480,3984,5.3,2.57,9.78,3.14,61.32,125,1328,740,375,336,291,175,Intermediate,1326,6
Mustang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),10480,3984,5.3,2.57,9.78,3.14,61.32,125,1328,740,375,336,291,175,Graduate,347,7
Mustang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),10480,3984,5.3,2.57,9.78,3.14,61.32,125,1328,740,375,336,291,175,Post_Graduate,208,8
Mustang,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),10480,3984,5.3,2.57,9.78,3.14,61.32,125,1328,740,375,336,291,175,No_Level,269,9
Myagdi,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),36807,14318,3.31,4.27,10.23,1.63,69.48,233,5032,3235,1681,724,1248,853,Early_Childhood,1232,1
Myagdi,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),36807,14318,3.31,4.27,10.23,1.63,69.48,233,5032,3235,1681,724,1248,853,Primary,10963,2
Myagdi,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),36807,14318,3.31,4.27,10.23,1.63,69.48,233,5032,3235,1681,724,1248,853,Lower_Secondary,7710,3
Myagdi,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),36807,14318,3.31,4.27,10.23,1.63,69.48,233,5032,3235,1681,724,1248,853,Upper_Secondary,4774,4
Myagdi,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),36807,14318,3.31,4.27,10.23,1.63,69.48,233,5032,3235,1681,724,1248,853,SLC_SEE,3767,5
Myagdi,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),36807,14318,3.31,4.27,10.23,1.63,69.48,233,5032,3235,1681,724,1248,853,Intermediate,4862,6
Myagdi,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),36807,14318,3.31,4.27,10.23,1.63,69.48,233,5032,3235,1681,724,1248,853,Graduate,903,7
Myagdi,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),36807,14318,3.31,4.27,10.23,1.63,69.48,233,5032,3235,1681,724,1248,853,Post_Graduate,316,8
Myagdi,Female,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),36807,14318,3.31,4.27,10.23,1.63,69.48,233,5032,3235,1681,724,1248,853,No_Level,1571,9
Myagdi,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),42110,15214,4.21,1.7,11.62,1.43,69.0,218,5484,3237,1777,850,1229,885,Early_Childhood,1397,1
Myagdi,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),42110,15214,4.21,1.7,11.62,1.43,69.0,218,5484,3237,1777,850,1229,885,Primary,12914,2
Myagdi,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),42110,15214,4.21,1.7,11.62,1.43,69.0,218,5484,3237,1777,850,1229,885,Lower_Secondary,8936,3
Myagdi,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),42110,15214,4.21,1.7,11.62,1.43,69.0,218,5484,3237,1777,850,1229,885,Upper_Secondary,6389,4
Myagdi,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),42110,15214,4.21,1.7,11.62,1.43,69.0,218,5484,3237,1777,850,1229,885,SLC_SEE,4895,5
Myagdi,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),42110,15214,4.21,1.7,11.62,1.43,69.0,218,5484,3237,1777,850,1229,885,Intermediate,4640,6
Myagdi,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),42110,15214,4.21,1.7,11.62,1.43,69.0,218,5484,3237,1777,850,1229,885,Graduate,1082,7
Myagdi,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),42110,15214,4.21,1.7,11.62,1.43,69.0,218,5484,3237,1777,850,1229,885,Post_Graduate,689,8
Myagdi,Male,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),42110,15214,4.21,1.7,11.62,1.43,69.0,218,5484,3237,1777,850,1229,885,No_Level,715,9
Myagdi,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),78917,29532,3.79,2.9,10.98,1.53,69.23,451,10516,6472,3458,1574,2477,1738,Early_Childhood,2629,1
Myagdi,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),78917,29532,3.79,2.9,10.98,1.53,69.23,451,10516,6472,3458,1574,2477,1738,Primary,23877,2
Myagdi,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),78917,29532,3.79,2.9,10.98,1.53,69.23,451,10516,6472,3458,1574,2477,1738,Lower_Secondary,16646,3
Myagdi,Total,Gandaki,District,2021,CBS Nepal NPHC 2021 (Tables 25 & 26),78917,29532,3.79,2.9,10.98,1.53,69.23,451,10516,6472,3458,1574,2477,1738,Upper_Secondary,11163,4
